company,conm,conml,cik,tic,fyear,report
prairie oil royalties co ltd,PRAIRIE OIL ROYALTIES CO LTD,Prairie Oil Royalties Co Ltd,79898.0,POY,1991,1.0
prairie oil royalties co ltd,PRAIRIE OIL ROYALTIES CO LTD,Prairie Oil Royalties Co Ltd,79898.0,POY,1993,1.0
prairie producing co,PRAIRIE PRODUCING CO,Prairie Producing Co,350303.0,PRP.1,1982,1.0
prairie producing co,PRAIRIE PRODUCING CO,Prairie Producing Co,350303.0,PRP.1,1983,1.0
pratt & lambert united inc,PRATT & LAMBERT UNITED INC,Pratt & Lambert United Inc,79920.0,PLU.1,1994,1.0
pratt read corp,PRATT-READ CORP,Pratt-Read Corp,,PRA.1,1985,1.0
pratt read corp,PRATT-READ CORP,Pratt-Read Corp,,PRA.1,1986,1.0
prepaid legal services inc,PREPAID LEGAL SERVICES INC,Pre-Paid Legal Services Inc.,311657.0,PPD,1986,1.0
prepaid legal services inc,PREPAID LEGAL SERVICES INC,Pre-Paid Legal Services Inc.,311657.0,PPD,1987,1.0
prepaid legal services inc,PREPAID LEGAL SERVICES INC,Pre-Paid Legal Services Inc.,311657.0,PPD,1988,1.0
prepaid legal services inc,PREPAID LEGAL SERVICES INC,Pre-Paid Legal Services Inc.,311657.0,PPD,1989,1.0
pre paid legal services inc,PREPAID LEGAL SERVICES INC,Pre-Paid Legal Services Inc.,311657.0,PPD,1990,1.0
pre paid legal services inc,PREPAID LEGAL SERVICES INC,Pre-Paid Legal Services Inc.,311657.0,PPD,1991,1.0
precision castparts corp,PRECISION CASTPARTS CORP,Precision Castparts Corp.,79958.0,PCP,1990,1.0
precision castparts corp,PRECISION CASTPARTS CORP,Precision Castparts Corp.,79958.0,PCP,1991,1.0
precision castparts corp,PRECISION CASTPARTS CORP,Precision Castparts Corp.,79958.0,PCP,1992,1.0
precision castparts corp,PRECISION CASTPARTS CORP,Precision Castparts Corp.,79958.0,PCP,1994,1.0
precision castparts corp,PRECISION CASTPARTS CORP,Precision Castparts Corp.,79958.0,PCP,1995,1.0
preferred health care ltd,PREFERRED HEALTH CARE LTD,Preferred Health Care Ltd,723532.0,PHCC.,1988,1.0
preferred health care ltd,PREFERRED HEALTH CARE LTD,Preferred Health Care Ltd,723532.0,PHCC.,1989,1.0
preferred health care ltd,PREFERRED HEALTH CARE LTD,Preferred Health Care Ltd,723532.0,PHCC.,1990,1.0
preferred health care ltd,PREFERRED HEALTH CARE LTD,Preferred Health Care Ltd,723532.0,PHCC.,1991,1.0
premier industrial corp,PREMIER INDUSTRIAL CP,Premier Industrial Corp,80051.0,PRE.5,1980,1.0
premier industrial corp,PREMIER INDUSTRIAL CP,Premier Industrial Corp,80051.0,PRE.5,1981,1.0
premier industrial corp,PREMIER INDUSTRIAL CP,Premier Industrial Corp,80051.0,PRE.5,1982,1.0
premier industrial corp,PREMIER INDUSTRIAL CP,Premier Industrial Corp,80051.0,PRE.5,1983,1.0
premier industrial corp,PREMIER INDUSTRIAL CP,Premier Industrial Corp,80051.0,PRE.5,1984,1.0
premier industrial corp,PREMIER INDUSTRIAL CP,Premier Industrial Corp,80051.0,PRE.5,1985,1.0
premier industrial corp,PREMIER INDUSTRIAL CP,Premier Industrial Corp,80051.0,PRE.5,1986,1.0
premier industrial corp,PREMIER INDUSTRIAL CP,Premier Industrial Corp,80051.0,PRE.5,1987,1.0
premier industrial corp,PREMIER INDUSTRIAL CP,Premier Industrial Corp,80051.0,PRE.5,1988,1.0
premier industrial corp,PREMIER INDUSTRIAL CP,Premier Industrial Corp,80051.0,PRE.5,1989,1.0
premier industrial corp,PREMIER INDUSTRIAL CP,Premier Industrial Corp,80051.0,PRE.5,1990,1.0
premier industrial corp,PREMIER INDUSTRIAL CP,Premier Industrial Corp,80051.0,PRE.5,1991,1.0
premier industrial corp,PREMIER INDUSTRIAL CP,Premier Industrial Corp,80051.0,PRE.5,1992,1.0
premier industrial corp,PREMIER INDUSTRIAL CP,Premier Industrial Corp,80051.0,PRE.5,1993,1.0
premier industrial corp,PREMIER INDUSTRIAL CP,Premier Industrial Corp,80051.0,PRE.5,1994,1.0
premier resources ltd,PREMIER RESOURCES LTD-CO,Premier Resources Ltd Co,109410.0,3PRMR.,1984,1.0
premier resources ltd,PREMIER RESOURCES LTD-CO,Premier Resources Ltd Co,109410.0,3PRMR.,1985,1.0
premier resources ltd,PREMIER RESOURCES LTD-CO,Premier Resources Ltd Co,109410.0,3PRMR.,1986,1.0
premier resources ltd,PREMIER RESOURCES LTD-CO,Premier Resources Ltd Co,109410.0,3PRMR.,1987,1.0
premier resources ltd,PREMIER RESOURCES LTD-CO,Premier Resources Ltd Co,109410.0,3PRMR.,1988,1.0
premier resources ltd,PREMIER RESOURCES LTD-CO,Premier Resources Ltd Co,109410.0,3PRMR.,1989,1.0
presidential realty corp,PRESIDENTIAL RLTY NEW  -CL B,Presidential Realty Corp,731245.0,PDNLB,1984,1.0
presidential realty corp,PRESIDENTIAL RLTY NEW  -CL B,Presidential Realty Corp,731245.0,PDNLB,1985,1.0
presidential realty corp,PRESIDENTIAL RLTY NEW  -CL B,Presidential Realty Corp,731245.0,PDNLB,1986,1.0
presidential realty corp,PRESIDENTIAL RLTY NEW  -CL B,Presidential Realty Corp,731245.0,PDNLB,1987,1.0
presidential realty corp,PRESIDENTIAL RLTY NEW  -CL B,Presidential Realty Corp,731245.0,PDNLB,1988,1.0
presidential realty corp,PRESIDENTIAL RLTY NEW  -CL B,Presidential Realty Corp,731245.0,PDNLB,1989,1.0
presidio oil co,PRESIDIO OIL,Presidio Oil Co,80134.0,3PDOAQ,1985,1.0
presidio oil co,PRESIDIO OIL,Presidio Oil Co,80134.0,3PDOAQ,1986,1.0
presidio oil co,PRESIDIO OIL,Presidio Oil Co,80134.0,3PDOAQ,1987,1.0
presidio oil co,PRESIDIO OIL,Presidio Oil Co,80134.0,3PDOAQ,1988,1.0
presidio oil co,PRESIDIO OIL,Presidio Oil Co,80134.0,3PDOAQ,1989,1.0
presidio oil co,PRESIDIO OIL,Presidio Oil Co,80134.0,3PDOAQ,1990,1.0
presidio oil co,PRESIDIO OIL,Presidio Oil Co,80134.0,3PDOAQ,1991,1.0
presidio oil co,PRESIDIO OIL,Presidio Oil Co,80134.0,3PDOAQ,1992,1.0
presidio oil co,PRESIDIO OIL,Presidio Oil Co,80134.0,3PDOAQ,1993,1.0
presley companies,PRESLEY COS,Presley Cos,,PDC.2,1980,1.0
presley companies,PRESLEY COS,Presley Cos,,PDC.2,1981,1.0
presley companies,PRESLEY COS,Presley Cos,,PDC.2,1982,1.0
presley companies,PRESLEY COS,Presley Cos,,PDC.2,1983,1.0
price communications corp,PRICE COMMUNICATIONS CORP,Price Communications Corp,355787.0,PCMC.1,1986,1.0
price communications corp,PRICE COMMUNICATIONS CORP,Price Communications Corp,355787.0,PCMC.1,1987,1.0
price communications corp,PRICE COMMUNICATIONS CORP,Price Communications Corp,355787.0,PCMC.1,1988,1.0
price communications corp,PRICE COMMUNICATIONS CORP,Price Communications Corp,355787.0,PCMC.1,1989,1.0
price communications corp,PRICE COMMUNICATIONS CORP,Price Communications Corp,355787.0,PCMC.1,1990,1.0
price communications crop,PRICE COMMUNICATIONS CORP,Price Communications Corp,355787.0,PCMC.1,1991,1.0
price communications corp,PRICE COMMUNICATIONS CORP,Price Communications Corp,355787.0,PCMC.1,1993,1.0
price communications corp,PRICE COMMUNICATIONS CORP,Price Communications Corp,355787.0,PCMC.1,1994,1.0
prime hospitality corp,PRIME HOSPITALITY CORP,Prime Hospitality Corp.,80293.0,PDQ.2,1992,1.0
prime hospitality corp,PRIME HOSPITALITY CORP,Prime Hospitality Corp.,80293.0,PDQ.2,1993,1.0
prism entertainment corp,VIDEO CITY INC,Video City Inc,773135.0,VDCY,1987,1.0
prism entertainment corp,VIDEO CITY INC,Video City Inc,773135.0,VDCY,1988,1.0
prism entertainment corp,VIDEO CITY INC,Video City Inc,773135.0,VDCY,1989,1.0
prism entertainment corp,VIDEO CITY INC,Video City Inc,773135.0,VDCY,1990,1.0
prism entertainment corp,VIDEO CITY INC,Video City Inc,773135.0,VDCY,1991,1.0
procter & gamble co,PROCTER & GAMBLE CO,Procter & Gamble Co (The),80424.0,PG,1980,1.0
procter & gamble co,PROCTER & GAMBLE CO,Procter & Gamble Co (The),80424.0,PG,1981,1.0
procter & gamble co,PROCTER & GAMBLE CO,Procter & Gamble Co (The),80424.0,PG,1982,1.0
procter & gamble co,PROCTER & GAMBLE CO,Procter & Gamble Co (The),80424.0,PG,1983,1.0
procter & gamble co,PROCTER & GAMBLE CO,Procter & Gamble Co (The),80424.0,PG,1984,1.0
procter & gamble co,PROCTER & GAMBLE CO,Procter & Gamble Co (The),80424.0,PG,1985,1.0
procter & gamble co,PROCTER & GAMBLE CO,Procter & Gamble Co (The),80424.0,PG,1986,1.0
procter & gamble co,PROCTER & GAMBLE CO,Procter & Gamble Co (The),80424.0,PG,1987,1.0
procter & gamble co,PROCTER & GAMBLE CO,Procter & Gamble Co (The),80424.0,PG,1988,1.0
procter & gamble co,PROCTER & GAMBLE CO,Procter & Gamble Co (The),80424.0,PG,1989,1.0
procter & gamble co,PROCTER & GAMBLE CO,Procter & Gamble Co (The),80424.0,PG,1990,1.0
procter & gamble co,PROCTER & GAMBLE CO,Procter & Gamble Co (The),80424.0,PG,1991,1.0
procter & gamble co,PROCTER & GAMBLE CO,Procter & Gamble Co (The),80424.0,PG,1992,1.0
procter & gamble co,PROCTER & GAMBLE CO,Procter & Gamble Co (The),80424.0,PG,1993,1.0
procter & gamble co,PROCTER & GAMBLE CO,Procter & Gamble Co (The),80424.0,PG,1994,1.0
procter & gamble co,PROCTER & GAMBLE CO,Procter & Gamble Co (The),80424.0,PG,1995,1.0
products research & chemical corp,PRODUCTS RESEARCH & CHEMICAL,Products Research & Chemical,80491.0,PRC.1,1980,1.0
products research & chemical corp,PRODUCTS RESEARCH & CHEMICAL,Products Research & Chemical,80491.0,PRC.1,1981,1.0
products research & chemical corp,PRODUCTS RESEARCH & CHEMICAL,Products Research & Chemical,80491.0,PRC.1,1982,1.0
products research & chemical corp,PRODUCTS RESEARCH & CHEMICAL,Products Research & Chemical,80491.0,PRC.1,1983,1.0
products research & chemical corp,PRODUCTS RESEARCH & CHEMICAL,Products Research & Chemical,80491.0,PRC.1,1984,1.0
products research & chemical corp,PRODUCTS RESEARCH & CHEMICAL,Products Research & Chemical,80491.0,PRC.1,1985,1.0
products research & chemical corp,PRODUCTS RESEARCH & CHEMICAL,Products Research & Chemical,80491.0,PRC.1,1986,1.0
products research & chemical corp,PRODUCTS RESEARCH & CHEMICAL,Products Research & Chemical,80491.0,PRC.1,1987,1.0
products research & chemical corp,PRODUCTS RESEARCH & CHEMICAL,Products Research & Chemical,80491.0,PRC.1,1988,1.0
proler international corp,PROLER INTERNATIONAL CORP,Proler International Corp,80693.0,PS.1,1980,1.0
proler international corp,PROLER INTERNATIONAL CORP,Proler International Corp,80693.0,PS.1,1981,1.0
proler international corp,PROLER INTERNATIONAL CORP,Proler International Corp,80693.0,PS.1,1982,1.0
proler international corp,PROLER INTERNATIONAL CORP,Proler International Corp,80693.0,PS.1,1983,1.0
proler international corp,PROLER INTERNATIONAL CORP,Proler International Corp,80693.0,PS.1,1984,1.0
proler international corp,PROLER INTERNATIONAL CORP,Proler International Corp,80693.0,PS.1,1985,1.0
proler international corp,PROLER INTERNATIONAL CORP,Proler International Corp,80693.0,PS.1,1986,1.0
proler international corp,PROLER INTERNATIONAL CORP,Proler International Corp,80693.0,PS.1,1987,1.0
proler international corp,PROLER INTERNATIONAL CORP,Proler International Corp,80693.0,PS.1,1988,1.0
proler international corp,PROLER INTERNATIONAL CORP,Proler International Corp,80693.0,PS.1,1989,1.0
proler international corp,PROLER INTERNATIONAL CORP,Proler International Corp,80693.0,PS.1,1990,1.0
proler international corp,PROLER INTERNATIONAL CORP,Proler International Corp,80693.0,PS.1,1991,1.0
proler international corp,PROLER INTERNATIONAL CORP,Proler International Corp,80693.0,PS.1,1992,1.0
proler international corp,PROLER INTERNATIONAL CORP,Proler International Corp,80693.0,PS.1,1993,1.0
proler international corp,PROLER INTERNATIONAL CORP,Proler International Corp,80693.0,PS.1,1994,1.0
proler international corp,PROLER INTERNATIONAL CORP,Proler International Corp,80693.0,PS.1,1995,1.0
property capital trust,PROPERTY CAPITAL TRUST INC,Property Capital Trust Inc,1073973.0,PCT910,1985,1.0
property capital trust,PROPERTY CAPITAL TRUST INC,Property Capital Trust Inc,1073973.0,PCT910,1986,1.0
property capital trust,PROPERTY CAPITAL TRUST INC,Property Capital Trust Inc,1073973.0,PCT910,1987,1.0
property capital trust,PROPERTY CAPITAL TRUST INC,Property Capital Trust Inc,1073973.0,PCT910,1989,1.0
property capital trust,PROPERTY CAPITAL TRUST INC,Property Capital Trust Inc,1073973.0,PCT910,1990,1.0
property capital trust,PROPERTY CAPITAL TRUST INC,Property Capital Trust Inc,1073973.0,PCT910,1991,1.0
property capital trust,PROPERTY CAPITAL TRUST INC,Property Capital Trust Inc,1073973.0,PCT910,1992,1.0
property capital trust,PROPERTY CAPITAL TRUST INC,Property Capital Trust Inc,1073973.0,PCT910,1994,1.0
protective life corp,PROTECTIVE LIFE CORP,Protective Life Corp,355429.0,PL,1993,1.0
providence energy corp,PROVIDENCE ENERGY CORP,Providence Energy Corp,319651.0,PVY,1986,1.0
providence energy corp,PROVIDENCE ENERGY CORP,Providence Energy Corp,319651.0,PVY,1987,1.0
providence energy corp,PROVIDENCE ENERGY CORP,Providence Energy Corp,319651.0,PVY,1988,1.0
providence energy corp,PROVIDENCE ENERGY CORP,Providence Energy Corp,319651.0,PVY,1989,1.0
providence energy corp,PROVIDENCE ENERGY CORP,Providence Energy Corp,319651.0,PVY,1990,1.0
providence energy corp,PROVIDENCE ENERGY CORP,Providence Energy Corp,319651.0,PVY,1991,1.0
providence energy corp,PROVIDENCE ENERGY CORP,Providence Energy Corp,319651.0,PVY,1992,1.0
providence energy corp,PROVIDENCE ENERGY CORP,Providence Energy Corp,319651.0,PVY,1993,1.0
providence energy corp,PROVIDENCE ENERGY CORP,Providence Energy Corp,319651.0,PVY,1994,1.0
providence energy corp,PROVIDENCE ENERGY CORP,Providence Energy Corp,319651.0,PVY,1995,1.0
providence gas co,PROVIDENCE GAS CO,Providence Gas Co,80812.0,PVY1,1985,1.0
providence gas co,PROVIDENCE GAS CO,Providence Gas Co,80812.0,PVY1,1986,1.0
providence gas co,PROVIDENCE GAS CO,Providence Gas Co,80812.0,PVY1,1987,1.0
providence gas co,PROVIDENCE GAS CO,Providence Gas Co,80812.0,PVY1,1988,1.0
provident life & accident insurance co of america,PROVIDENT COS INC,Provident Cos Inc,,PVT.,1992,1.0
provident life & accident insurance co of america,PROVIDENT COS INC,Provident Cos Inc,,PVT.,1993,1.0
provident life & accident insurance co of america,PROVIDENT COS INC,Provident Cos Inc,,PVT.,1994,1.0
psi holdings inc,PSI RESOURCES INC,PSI Resources Inc,829966.0,CIN2,1988,1.0
psi holdings inc,PSI RESOURCES INC,PSI Resources Inc,829966.0,CIN2,1989,1.0
psi resources inc,PSI RESOURCES INC,PSI Resources Inc,829966.0,CIN2,1990,1.0
psi resources inc,PSI RESOURCES INC,PSI Resources Inc,829966.0,CIN2,1991,1.0
psi resources inc,PSI RESOURCES INC,PSI Resources Inc,829966.0,CIN2,1993,1.0
public service co of new hampshire,PUBLIC SERVICE CO/N H,Public Service Company of New Hampshire,315256.0,NU4,1980,1.0
public service co of new hampshire,PUBLIC SERVICE CO/N H,Public Service Company of New Hampshire,315256.0,NU4,1981,1.0
public service co of new hampshire,PUBLIC SERVICE CO/N H,Public Service Company of New Hampshire,315256.0,NU4,1982,1.0
public service co of new hampshire,PUBLIC SERVICE CO/N H,Public Service Company of New Hampshire,315256.0,NU4,1983,1.0
public service co of new hampshire,PUBLIC SERVICE CO/N H,Public Service Company of New Hampshire,315256.0,NU4,1984,1.0
public service co of new hampshire,PUBLIC SERVICE CO/N H,Public Service Company of New Hampshire,315256.0,NU4,1985,1.0
public service co of new hampshire,PUBLIC SERVICE CO/N H,Public Service Company of New Hampshire,315256.0,NU4,1986,1.0
public service co of new hampshire,PUBLIC SERVICE CO/N H,Public Service Company of New Hampshire,315256.0,NU4,1987,1.0
public service co of new hampshire,PUBLIC SERVICE CO/N H,Public Service Company of New Hampshire,315256.0,NU4,1988,1.0
public service co of new hampshire,PUBLIC SERVICE CO/N H,Public Service Company of New Hampshire,315256.0,NU4,1989,1.0
public service co of new hampshire,PUBLIC SERVICE CO/N H,Public Service Company of New Hampshire,315256.0,NU4,1990,1.0
public service co of north carolina inc,PUBLIC SERVICE CO OF N C,Public Service Co Of N C,81025.0,SCG2,1995,1.0
public service co of oklahoma,PUBLIC SERVICE CO OF OKLA,Public Service Co of Oklahoma,81027.0,AEP12,1988,1.0
public service enterprise group inc,PUBLIC SERVICE ENTRP GRP INC,Public Service Enterprise Group Inc,788784.0,PEG,1986,1.0
public service enterprise group inc,PUBLIC SERVICE ENTRP GRP INC,Public Service Enterprise Group Inc,788784.0,PEG,1987,1.0
public service enterprise group inc,PUBLIC SERVICE ENTRP GRP INC,Public Service Enterprise Group Inc,788784.0,PEG,1988,1.0
public service enterprise group inc,PUBLIC SERVICE ENTRP GRP INC,Public Service Enterprise Group Inc,788784.0,PEG,1989,1.0
public service enterprise group inc,PUBLIC SERVICE ENTRP GRP INC,Public Service Enterprise Group Inc,788784.0,PEG,1990,1.0
public service enterprise group inc,PUBLIC SERVICE ENTRP GRP INC,Public Service Enterprise Group Inc,788784.0,PEG,1991,1.0
public service enterprise group inc,PUBLIC SERVICE ENTRP GRP INC,Public Service Enterprise Group Inc,788784.0,PEG,1992,1.0
public service enterprise group inc,PUBLIC SERVICE ENTRP GRP INC,Public Service Enterprise Group Inc,788784.0,PEG,1993,1.0
public service enterprise group inc,PUBLIC SERVICE ENTRP GRP INC,Public Service Enterprise Group Inc,788784.0,PEG,1994,1.0
publicker industries inc,PUBLICARD INC,PubliCARD Inc.,81050.0,CARD,1980,1.0
publicker industries inc,PUBLICARD INC,PubliCARD Inc.,81050.0,CARD,1981,1.0
publicker industries inc,PUBLICARD INC,PubliCARD Inc.,81050.0,CARD,1982,1.0
publicker industries inc,PUBLICARD INC,PubliCARD Inc.,81050.0,CARD,1983,1.0
publicker industries inc,PUBLICARD INC,PubliCARD Inc.,81050.0,CARD,1984,1.0
publicker industries inc,PUBLICARD INC,PubliCARD Inc.,81050.0,CARD,1985,1.0
publicker industries inc,PUBLICARD INC,PubliCARD Inc.,81050.0,CARD,1986,1.0
publicker industries inc,PUBLICARD INC,PubliCARD Inc.,81050.0,CARD,1987,1.0
publicker industries inc,PUBLICARD INC,PubliCARD Inc.,81050.0,CARD,1988,1.0
publicker industries inc,PUBLICARD INC,PubliCARD Inc.,81050.0,CARD,1989,1.0
publicker industries inc,PUBLICARD INC,PubliCARD Inc.,81050.0,CARD,1990,1.0
publicker industries inc,PUBLICARD INC,PubliCARD Inc.,81050.0,CARD,1991,1.0
pueblo international inc,PUEBLO INTERNATIONAL INC,Pueblo International Inc,,5582C,1980,1.0
pueblo international inc,PUEBLO INTERNATIONAL INC,Pueblo International Inc,,5582C,1981,1.0
pueblo international inc,PUEBLO INTERNATIONAL INC,Pueblo International Inc,,5582C,1982,1.0
pueblo international inc,PUEBLO INTERNATIONAL INC,Pueblo International Inc,,5582C,1983,1.0
pueblo international inc,PUEBLO INTERNATIONAL INC,Pueblo International Inc,,5582C,1985,1.0
pueblo international inc,PUEBLO INTERNATIONAL INC,Pueblo International Inc,,5582C,1986,1.0
pueblo international inc,PUEBLO INTERNATIONAL INC,Pueblo International Inc,,5582C,1987,1.0
puerto rican cement co inc,PUERTO RICAN CEMENT CO INC,Puerto Rican Cement Co Inc,81076.0,3PRNC,1980,1.0
puerto rican cement co inc,PUERTO RICAN CEMENT CO INC,Puerto Rican Cement Co Inc,81076.0,3PRNC,1981,1.0
puerto rican cement co inc,PUERTO RICAN CEMENT CO INC,Puerto Rican Cement Co Inc,81076.0,3PRNC,1982,1.0
puerto rican cement co inc,PUERTO RICAN CEMENT CO INC,Puerto Rican Cement Co Inc,81076.0,3PRNC,1983,1.0
puerto rican cement co inc,PUERTO RICAN CEMENT CO INC,Puerto Rican Cement Co Inc,81076.0,3PRNC,1984,1.0
puerto rican cement co inc,PUERTO RICAN CEMENT CO INC,Puerto Rican Cement Co Inc,81076.0,3PRNC,1985,1.0
puerto rican cement co inc,PUERTO RICAN CEMENT CO INC,Puerto Rican Cement Co Inc,81076.0,3PRNC,1986,1.0
puerto rican cement co inc,PUERTO RICAN CEMENT CO INC,Puerto Rican Cement Co Inc,81076.0,3PRNC,1987,1.0
puerto rican cement co inc,PUERTO RICAN CEMENT CO INC,Puerto Rican Cement Co Inc,81076.0,3PRNC,1989,1.0
puerto rican cement co inc,PUERTO RICAN CEMENT CO INC,Puerto Rican Cement Co Inc,81076.0,3PRNC,1991,1.0
puerto rican cement co inc,PUERTO RICAN CEMENT CO INC,Puerto Rican Cement Co Inc,81076.0,3PRNC,1993,1.0
pullman peabody co,PULLMAN CO-NEW,Pullman Co,356452.0,5571C,1985,1.0
pullman peabody co,PULLMAN CO-NEW,Pullman Co,356452.0,5571C,1986,1.0
pullman co,PULLMAN CO-NEW,Pullman Co,356452.0,5571C,1987,1.0
punta gorda isles inc,PGI INC,PGI Inc,81157.0,PGAI,1984,1.0
punta gorda isles inc,PGI INC,PGI Inc,81157.0,PGAI,1985,1.0
punta gorda isles inc,PGI INC,PGI Inc,81157.0,PGAI,1986,1.0
punta gorda isles inc,PGI INC,PGI Inc,81157.0,PGAI,1987,1.0
pgi inc,PGI INC,PGI Inc,81157.0,PGAI,1989,1.0
pgi inc,PGI INC,PGI Inc,81157.0,PGAI,1990,1.0
purex industries inc,PUREX INDUSTRIES INC,Purex Industries Inc,277024.0,PRX.1,1980,1.0
purex corp ltd,PUREX INDUSTRIES INC,Purex Industries Inc,277024.0,PRX.1,1980,1.0
purex industries inc,PUREX INDUSTRIES INC,Purex Industries Inc,277024.0,PRX.1,1981,1.0
purex corp ltd,PUREX INDUSTRIES INC,Purex Industries Inc,277024.0,PRX.1,1981,1.0
